CELL_ID,CELL_LAT,CELL_LON,MODE,HOT_BINS,WORST_MED_DELAY_SECS
620285724371714047,-41.26003771166667,174.78958781666668,BUS,2,109.0
620285724373811199,-41.27611220272726,174.78147462727273,BUS,2,39.0
620285728291553279,-41.312551396,174.77924223999997,BUS,2,174.0
620285728297320447,-41.30536945,174.77837490285714,BUS,2,107.0
620285728291553279,-41.31262349833333,174.77934185,BUS,2,155.5
620285728290766847,-41.315858237499995,174.7768949,OTHER,2,87.5
620285723837464575,-41.225484806666664,174.80722957666669,BUS,2,317.0
620285728291291135,-41.31317991399999,174.78005582199998,BUS,2,126.0
620285726449991679,-41.171021083999996,174.98314295999998,BUS,2,157.0
620285726490099711,-41.161539362,174.98243782,BUS,2,157.0
620285728253018111,-41.287155651999996,174.76085989999999,BUS,2,147.0
620285724338683903,-41.231278532,174.81274678,BUS,2,137.0
620285722875133951,-41.203129368,174.92780112,BUS,2,146.0
620285723160346623,-41.313204792,174.8186708,BUS,2,174.0
620285726312366079,-41.13598234,174.8421688,BUS,2,158.0
620285724405530623,-41.24764757199999,174.81300498000002,BUS,2,106.0
620285722589659135,-41.225721592,174.87985819800002,BUS,2,135.0
620285723160608767,-41.312187189999996,174.82386956000002,BUS,2,175.0
620285728236503039,-41.29781187,174.7817819216667,BUS,2,114.5
620285726311317503,-41.133386261428576,174.84039858571427,BUS,2,91.0
620285722873823231,-41.20100436333333,174.93261806666666,BUS,2,86.5
620285728073973759,-41.340679947999995,174.771253808,BUS,2,170.0
620285886392958975,-40.91303402999999,175.00437599999998,BUS,2,151.5
620285887615860735,-40.871782743999994,175.0125172,OTHER,2,185.0
620285726313938943,-41.124917568,174.836970308,BUS,2,138.0
620285724377743359,-41.274167999999996,174.783468,BUS,2,102.0
620285723184201727,-41.307481626666664,174.79296372666667,OTHER,2,26.5
620285726311317503,-41.133050724,174.84040486,BUS,2,154.0
620285722586775551,-41.22689658,174.88370805999998,BUS,2,119.0
620285728232046591,-41.301309190000005,174.7744116166667,BUS,2,162.0
620285722572881919,-41.222264087142854,174.82930504285716,BUS,2,124.0
620285728108838911,-41.318547755714285,174.79861441428574,BUS,2,134.0
620285724374335487,-41.2812003545062,174.77598625600632,BUS,2,99.5
620285728235716607,-41.29564937,174.7711016842857,BUS,2,168.0
620285728226279423,-41.283928855720156,174.7755187794098,BUS,2,104.0
620285728253280255,-41.286540899999984,174.757535875,BUS,2,120.0
620285724371714047,-41.25998929333334,174.78980533333333,BUS,2,113.0
620285726324162559,-41.14058398166666,174.85402583333334,BUS,2,214.5
620285728249348095,-41.287385262,174.754953632,BUS,2,85.0
620285728299679743,-41.323132,174.77511199999998,BUS,2,263.0
620285724364898303,-41.271324471428564,174.78038562857142,OTHER,2,123.0
620285728233619455,-41.30169925,174.77966047599998,BUS,2,137.0
620285724372238335,-41.26472405857685,174.7841299340621,BUS,2,105.5
620285724395307007,-41.268060598333335,174.76396397333335,BUS,2,319.0
620285728227065855,-41.288760648571426,174.76792411857144,BUS,2,189.0
620285726370037759,-41.1180086975,174.838605145,BUS,2,221.5
620285724303556607,-41.24725643333333,174.79653216666668,BUS,2,181.5
620285728236503039,-41.297895464999996,174.78187683499996,OTHER,2,184.5
620285722842628095,-41.21382693333333,174.9209623,BUS,2,81.5
620285890553184255,-41.129075642,175.04739854,BUS,2,186.0
620285728233619455,-41.30170635333334,174.77964837333332,BUS,2,152.5
620285722851016703,-41.222269824,174.91518893999998,BUS,2,182.0
620285728232833023,-41.29782973571429,174.77584910285714,BUS,2,155.0
620285728297320447,-41.305187794,174.778443364,BUS,2,112.0
620285890556329983,-41.123561675999994,175.05887744,OTHER,2,111.0
620285723185250303,-41.309447002666666,174.79251229333332,BUS,2,211.0
620285722878279679,-41.19676847,174.93951154,BUS,2,167.0
620285723837202431,-41.21875128400001,174.80816592,BUS,2,364.0
620285726413815807,-41.14000146,174.8631441,BUS,2,370.0
620285728241745919,-41.28177653882352,174.75126385235296,OTHER,2,108.0
620285723184988159,-41.30325270000001,174.79310304999998,BUS,2,176.0
620285723837464575,-41.225305567999996,174.80722689200002,BUS,2,243.0
620285728254328831,-41.287874914,174.7573269,BUS,2,251.0
620285728252493823,-41.28262451999999,174.74658363,BUS,2,160.0
620285723182366719,-41.31166099,174.79408991666665,BUS,2,148.5
620285728232833023,-41.29789104571429,174.77585335428572,BUS,2,151.0
620285724364898303,-41.2699945,174.78115200000002,BUS,2,108.5
620285728294961151,-41.31346432285714,174.78947762857143,BUS,2,194.0
620285723169521663,-41.32436808749999,174.8342005375,BUS,2,203.0
620285726257053695,-41.211570795,174.90042029999998,BUS,2,79.5
620285726413815807,-41.140349474,174.86297524000003,BUS,2,150.0
620285723160608767,-41.3121405525,174.82334107125,BUS,2,203.0
620285728236503039,-41.29775614000001,174.7817186461111,BUS,2,64.0
620285722615873535,-41.222595402,174.86907802,BUS,2,134.0
620285728253280255,-41.28622569199999,174.75797522,BUS,2,160.0
620285728091537407,-41.333861181428574,174.8188869142857,BUS,2,249.0
620285728236503039,-41.29778798571429,174.7817548035714,BUS,2,186.5
620285728293126143,-41.30727030142857,174.7665641142857,BUS,2,184.0
620285728227065855,-41.288617531428564,174.76796549142858,BUS,2,74.0
620285726314201087,-41.13053235999999,174.83807936000002,BUS,2,198.5
620285728081838079,-41.342973861999994,174.77071188,BUS,2,128.0
620285723168210943,-41.31549480399999,174.81570091999998,BUS,2,140.0
620285728236765183,-41.29900097599999,174.7881778,BUS,2,184.0
620285728241745919,-41.28199169,174.75132488399998,BUS,2,130.0
620285728108838911,-41.31853977,174.79868285,BUS,2,104.5
620285723183415295,-41.31554827777777,174.79349978888888,BUS,2,70.0
620285728117751807,-41.33235336333333,174.79030489833335,BUS,2,198.0
620285724373811199,-41.276094914444435,174.78143676666664,BUS,2,150.0
620285722878279679,-41.19743660111111,174.9392980777778,BUS,2,80.0
620285723183415295,-41.315574733,174.79346719,BUS,2,153.5
620285726257577983,-41.214144860000005,174.89453073333334,BUS,2,169.0
620285728298369023,-41.308671344,174.77839848,BUS,2,96.0
620285728301252607,-41.316461991666664,174.76505046,BUS,2,157.0
620285724371714047,-41.260454376,174.78939359999998,BUS,2,114.0
620285723183415295,-41.315464198827726,174.79365433000046,BUS,2,129.0
620285728223657983,-41.29304930800001,174.7796714533333,BUS,2,80.0
620285726452875263,-41.166770091428575,174.96796888571427,BUS,2,287.0
