SiteRef,site_name,site_description,state_highway,sitetype,lat,lon,no_location,count_date,day_name,is_weekend,total_count,heavy_count,light_count,lanes_reporting,baseline_median,baseline_mad,baseline_n,ratio,robust_z,severity,direction
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-08,Wednesday,false,3114.0,539.5,2574.5,2,3013.0,203.0,17,1.034,0.336,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-09,Thursday,false,3599.0,623.5,2975.5,2,3013.0,203.0,17,1.194,1.947,LOW,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-10,Friday,false,3764.0,583.0,3181.0,2,3013.0,203.0,17,1.249,2.495,LOW,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-11,Saturday,true,2971.0,270.0,2701.0,2,2743.5,73.0,6,1.083,2.102,LOW,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-12,Sunday,true,1751.0,140.5,1610.5,2,2743.5,73.0,6,0.638,-9.17,HIGH,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-13,Monday,false,2666.0,459.5,2206.5,2,3013.0,203.0,17,0.885,-1.153,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-14,Tuesday,false,3013.0,499.0,2514.0,2,3013.0,203.0,17,1.0,0.0,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-15,Wednesday,false,3171.0,455.5,2715.5,2,3013.0,203.0,17,1.052,0.525,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-16,Thursday,false,3113.0,488.0,2625.0,2,3013.0,203.0,17,1.033,0.332,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-17,Friday,false,3573.0,486.0,3087.0,2,3013.0,203.0,17,1.186,1.861,LOW,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-18,Saturday,true,2710.0,198.0,2512.0,2,2743.5,73.0,6,0.988,-0.31,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-19,Sunday,true,2777.0,185.5,2591.5,2,2743.5,73.0,6,1.012,0.31,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-20,Monday,false,2503.0,460.0,2043.0,2,3013.0,203.0,17,0.831,-1.695,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-21,Tuesday,false,2348.0,482.0,1866.0,2,3013.0,203.0,17,0.779,-2.21,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-22,Wednesday,false,2797.0,454.5,2342.5,2,3013.0,203.0,17,0.928,-0.718,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-23,Thursday,false,2842.0,403.5,2438.5,2,3013.0,203.0,17,0.943,-0.568,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-24,Friday,false,3627.0,500.5,3126.5,2,3013.0,203.0,17,1.204,2.04,LOW,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-25,Saturday,true,2808.0,200.0,2608.0,2,2743.5,73.0,6,1.024,0.596,NONE,SURGE
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-26,Sunday,true,2662.0,198.0,2464.0,2,2743.5,73.0,6,0.97,-0.753,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-27,Monday,false,2810.0,249.5,2560.5,2,3013.0,203.0,17,0.933,-0.674,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-28,Tuesday,false,3002.0,471.0,2531.0,2,3013.0,203.0,17,0.996,-0.037,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-29,Wednesday,false,2969.0,477.0,2492.0,2,3013.0,203.0,17,0.985,-0.146,NONE,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-30,Thursday,false,3176.0,571.5,2604.5,2,3013.0,203.0,17,1.054,0.542,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-01,Wednesday,false,19367.0,1406.0,17961.0,2,18408.0,206.0,14,1.052,3.14,MEDIUM,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-02,Thursday,false,20996.0,1548.5,19447.5,2,18408.0,206.0,14,1.141,8.474,HIGH,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-03,Friday,false,11622.0,501.0,11121.0,2,18408.0,206.0,14,0.631,-22.219,HIGH,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-04,Saturday,true,15422.0,555.0,14867.0,2,12065.0,1313.5,6,1.278,1.724,LOW,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-05,Sunday,true,10905.0,384.0,10521.0,2,12065.0,1313.5,6,0.904,-0.596,NONE,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-06,Monday,false,12192.0,504.5,11687.5,2,18408.0,206.0,14,0.662,-20.353,HIGH,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-07,Tuesday,false,18498.0,1447.5,17050.5,2,18408.0,206.0,14,1.005,0.295,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-08,Wednesday,false,18303.0,1357.5,16945.5,2,18408.0,206.0,14,0.994,-0.344,NONE,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-09,Thursday,false,18656.0,1239.0,17417.0,2,18408.0,206.0,14,1.013,0.812,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-10,Friday,false,18414.0,1337.5,17076.5,2,18408.0,206.0,14,1.0,0.02,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-11,Saturday,true,13532.0,565.5,12966.5,2,12065.0,1313.5,6,1.122,0.753,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-12,Sunday,true,8173.0,230.0,7943.0,2,12065.0,1313.5,6,0.677,-1.999,LOW,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-13,Monday,false,16124.0,1116.5,15007.5,2,18408.0,206.0,14,0.876,-7.478,HIGH,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-14,Tuesday,false,18244.0,1302.5,16941.5,2,18408.0,206.0,14,0.991,-0.537,NONE,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-15,Wednesday,false,18537.0,1253.0,17284.0,2,18408.0,206.0,14,1.007,0.422,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-16,Thursday,false,18402.0,1242.5,17159.5,2,18408.0,206.0,14,1.0,-0.02,NONE,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-17,Friday,false,18489.0,1306.0,17183.0,2,18408.0,206.0,14,1.004,0.265,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-18,Saturday,true,12762.0,386.5,12375.5,2,12065.0,1313.5,6,1.058,0.358,NONE,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-19,Sunday,true,11368.0,339.0,11029.0,2,12065.0,1313.5,6,0.942,-0.358,NONE,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-20,Monday,false,6381.0,532.0,5849.0,2,18408.0,206.0,14,0.347,-39.379,HIGH,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-01,Wednesday,false,13545.0,987.0,12558.0,2,12997.5,838.0,22,1.042,0.441,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-02,Thursday,false,14766.0,1095.0,13671.0,2,12997.5,838.0,22,1.136,1.423,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-03,Friday,false,8951.0,415.5,8535.5,2,12997.5,838.0,22,0.689,-3.257,MEDIUM,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-04,Saturday,true,11919.0,469.5,11449.5,2,9630.5,908.5,8,1.238,1.699,LOW,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-05,Sunday,true,8637.0,310.5,8326.5,2,9630.5,908.5,8,0.897,-0.738,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-06,Monday,false,9202.0,410.0,8792.0,2,12997.5,838.0,22,0.708,-3.055,MEDIUM,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-07,Tuesday,false,12794.0,900.5,11893.5,2,12997.5,838.0,22,0.984,-0.164,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-08,Wednesday,false,11411.0,836.5,10574.5,2,12997.5,838.0,22,0.878,-1.277,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-09,Thursday,false,13157.0,923.0,12234.0,2,12997.5,838.0,22,1.012,0.128,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-10,Friday,false,12992.0,966.5,12025.5,2,12997.5,838.0,22,1.0,-0.004,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-11,Saturday,true,10454.0,454.5,9999.5,2,9630.5,908.5,8,1.086,0.611,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-12,Sunday,true,5991.0,208.5,5782.5,2,9630.5,908.5,8,0.622,-2.702,MEDIUM,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-13,Monday,false,11150.0,769.5,10380.5,2,12997.5,838.0,22,0.858,-1.487,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-14,Tuesday,false,12726.0,881.0,11845.0,2,12997.5,838.0,22,0.979,-0.219,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-15,Wednesday,false,13282.0,895.0,12387.0,2,12997.5,838.0,22,1.022,0.229,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-16,Thursday,false,13003.0,873.0,12130.0,2,12997.5,838.0,22,1.0,0.004,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-17,Friday,false,13094.0,897.5,12196.5,2,12997.5,838.0,22,1.007,0.078,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-18,Saturday,true,9644.0,329.5,9314.5,2,9630.5,908.5,8,1.001,0.01,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-19,Sunday,true,8562.0,276.5,8285.5,2,9630.5,908.5,8,0.889,-0.793,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-20,Monday,false,10440.0,736.0,9704.0,2,12997.5,838.0,22,0.803,-2.058,LOW,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-21,Tuesday,false,8047.0,443.0,7604.0,2,12997.5,838.0,22,0.619,-3.985,HIGH,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-22,Wednesday,false,11059.0,615.0,10444.0,2,12997.5,838.0,22,0.851,-1.56,LOW,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-23,Thursday,false,13109.0,818.5,12290.5,2,12997.5,838.0,22,1.009,0.09,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-24,Friday,false,13908.0,933.0,12975.0,2,12997.5,838.0,22,1.07,0.733,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-25,Saturday,true,9979.0,322.0,9657.0,2,9630.5,908.5,8,1.036,0.259,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-26,Sunday,true,9617.0,342.5,9274.5,2,9630.5,908.5,8,0.999,-0.01,NONE,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-27,Monday,false,8734.0,391.0,8343.0,2,12997.5,838.0,22,0.672,-3.432,MEDIUM,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-28,Tuesday,false,13425.0,958.0,12467.0,2,12997.5,838.0,22,1.033,0.344,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-29,Wednesday,false,13823.0,987.0,12836.0,2,12997.5,838.0,22,1.064,0.664,NONE,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-30,Thursday,false,13848.0,986.0,12862.0,2,12997.5,838.0,22,1.065,0.685,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-01,Wednesday,false,12422.0,,12422.0,2,13502.0,677.0,22,0.92,-1.076,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-02,Thursday,false,15429.0,,15429.0,2,13502.0,677.0,22,1.143,1.92,LOW,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-03,Friday,false,10027.0,,10027.0,2,13502.0,677.0,22,0.743,-3.462,MEDIUM,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-04,Saturday,true,13030.0,,13030.0,2,10356.0,570.0,8,1.258,3.164,MEDIUM,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-05,Sunday,true,9760.0,,9760.0,2,10356.0,570.0,8,0.942,-0.705,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-06,Monday,false,10163.0,,10163.0,2,13502.0,677.0,22,0.753,-3.327,MEDIUM,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-07,Tuesday,false,13440.0,,13440.0,2,13502.0,677.0,22,0.995,-0.062,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-08,Wednesday,false,13166.0,,13166.0,2,13502.0,677.0,22,0.975,-0.335,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-09,Thursday,false,13613.0,,13613.0,2,13502.0,677.0,22,1.008,0.111,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-10,Friday,false,14061.0,,14061.0,2,13502.0,677.0,22,1.041,0.557,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-11,Saturday,true,11418.0,,11418.0,2,10356.0,570.0,8,1.103,1.257,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-12,Sunday,true,7261.0,,7261.0,2,10356.0,570.0,8,0.701,-3.662,HIGH,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-13,Monday,false,11840.0,,11840.0,2,13502.0,677.0,22,0.877,-1.656,LOW,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-14,Tuesday,false,13091.0,,13091.0,2,13502.0,677.0,22,0.97,-0.409,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-15,Wednesday,false,13624.0,,13624.0,2,13502.0,677.0,22,1.009,0.122,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-16,Thursday,false,13564.0,,13564.0,2,13502.0,677.0,22,1.005,0.062,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-17,Friday,false,13824.0,,13824.0,2,13502.0,677.0,22,1.024,0.321,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-18,Saturday,true,10518.0,,10518.0,2,10356.0,570.0,8,1.016,0.192,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-19,Sunday,true,9812.0,,9812.0,2,10356.0,570.0,8,0.947,-0.644,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-20,Monday,false,11461.0,,11461.0,2,13502.0,677.0,22,0.849,-2.033,LOW,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-21,Tuesday,false,9115.0,,9115.0,2,13502.0,677.0,22,0.675,-4.371,HIGH,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-22,Wednesday,false,11858.0,,11858.0,2,13502.0,677.0,22,0.878,-1.638,LOW,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-23,Thursday,false,13851.0,,13851.0,2,13502.0,677.0,22,1.026,0.348,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-24,Friday,false,14815.0,,14815.0,2,13502.0,677.0,22,1.097,1.308,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-25,Saturday,true,10194.0,,10194.0,2,10356.0,570.0,8,0.984,-0.192,NONE,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-26,Sunday,true,10751.0,,10751.0,2,10356.0,570.0,8,1.038,0.467,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-27,Monday,false,9674.0,,9674.0,2,13502.0,677.0,22,0.716,-3.814,HIGH,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-28,Tuesday,false,13859.0,,13859.0,2,13502.0,677.0,22,1.026,0.356,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-29,Wednesday,false,13936.0,,13936.0,2,13502.0,677.0,22,1.032,0.432,NONE,SURGE
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-30,Thursday,false,14297.0,,14297.0,2,13502.0,677.0,22,1.059,0.792,NONE,SURGE
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-01,Wednesday,false,11205.0,729.5,10475.5,2,11121.0,484.0,22,1.008,0.117,NONE,SURGE
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-02,Thursday,false,13099.0,921.0,12178.0,2,11121.0,484.0,22,1.178,2.756,MEDIUM,SURGE
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-03,Friday,false,8579.0,330.5,8248.5,2,11121.0,484.0,22,0.771,-3.542,HIGH,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-04,Saturday,true,11245.0,332.0,10913.0,2,8856.5,719.0,8,1.27,2.241,LOW,SURGE
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-05,Sunday,true,8883.0,291.5,8591.5,2,8856.5,719.0,8,1.003,0.025,NONE,SURGE
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-06,Monday,false,8357.0,330.5,8026.5,2,11121.0,484.0,22,0.751,-3.852,HIGH,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-07,Tuesday,false,10716.0,660.5,10055.5,2,11121.0,484.0,22,0.964,-0.564,NONE,DROP
